IDs	SMILES
CDK_Depict_19_10	C1=CC=C(C=C1)P(=S)(C2=CC=CC=C2)F
CDK_Depict_19_11	N(NN=O)N=O
CDK_Depict_19_12	C(#N)I(C#N)OS(=O)(=O)C(F)(F)F
CDK_Depict_19_13	C1(NC(NC(N1)N)N)N
CDK_Depict_19_14	CC(C)(C)P1(=S)SP(=S)(S1)C(C)(C)C
CDK_Depict_19_15	OS(=S)SS
CDK_Depict_19_16	B1=C(N=C(O1)C)N
CDK_Depict_19_17	B12OC(O1)(O2)NC(O)(O)O
CDK_Depict_19_18	B1[P+](B[P+]1([SiH3])[SiH3])([SiH3])[SiH3]
CDK_Depict_19_19	CC(C)N1C(=O)[C@@H]([C@@]12CCCCC2=O)C3=CC=CC=C3
CDK_Depict_19_20	C[C@H]([C@H](C1=CC(=C(C=C1)O)O)O)N
CDK_Depict_19_21	C1COCCN1S/N=C(/C#N)\Cl
CDK_Depict_19_23	[2H]C1=C(C(=C(C(=C1[2H])[2H])N([2H])[2H])[2H])[2H]
CDK_Depict_19_24	C1=CSC2=C1SC(=N2)Br
CDK_Depict_19_25	CC1(CN(C1=S)N2CC(C2=S)(C)C)C
CDK_Depict_19_26	C[C@H]1[C@@H]2CCC3C4CC[C@@H](C4(CCC3C2(CCC1=O)C)C)O
CDK_Depict_19_27	[Ti+2]=[Ge]
CDK_Depict_19_28	CCC(=O)OC1(C[C@@H](N(C[C@H]1C)C)C)C2=CC=CC=C2
CDK_Depict_19_29	CC(C)N1P(P1C(C)(C)C)C(C)(C)C
CDK_Depict_19_30	CNC[C@@H](C1=CC(=CC=C1)O)O
CDK_Depict_19_31	C(=O)=[Ni]I
CDK_Depict_19_32	CN1C[C@@H]([C@H]([C@H]1C(=O)OC)C2=CC=CC=C2)C(=O)OC
CDK_Depict_19_34	C[C@@H]1CC[C@H](C(=O)C1)C(C)C
CDK_Depict_19_35	C1(=NNN=C1Cl)C2=[15N]NN=N2
CDK_Depict_19_37	COC1=C(C=CC(=C1)C[C@@H](C(=O)O)N)O
CDK_Depict_19_38	C1=NC(N=C1)(CN)N
CDK_Depict_19_40	C1CC(=O)NC1C(=O)N[C@H]2CC2C3=CC=CC=C3
CDK_Depict_19_41	C/1C[C@H]2COC(=O)[C@H]2CC/C=C1
CDK_Depict_19_43	COCCOC(=O)/C(=C(/C(=O)OCCOC)\Br)/Br
CDK_Depict_19_45	C[C@H]([C@@H](C)OC(=O)CI)OC(=O)CI
CDK_Depict_19_46	CO[C@H]1CC=C2CCN3[C@]2(C1)C4=C(CC3)COC(=O)C4
CDK_Depict_19_48	C1[C@@H]([C@H]1OC2=CC=CC=C2)N
CDK_Depict_19_49	C1=CC=C(C=C1)[C@@H]2[C@H](N2)C3=CC=CC=C3
CDK_Depict_19_50	CN=C1N=C(SS1)N
CDK_Depict_19_51	CC/C(=C\1/C/C=C\C[C@@H]([C@@H](O1)C/C=C/C#C)Cl)/Br
CDK_Depict_19_52	B(=NC(C)C)C(C)C
CDK_Depict_19_53	CC(CCN)C(N)(I)I
CDK_Depict_19_54	C[C@H]1[C@H](OC(O1)(C)C)[C@@H]2[C@@H]3[C@H](C(=O)O2)OC(O3)(C)C
CDK_Depict_19_55	CC(C)C[C@@H](C(=O)O)N
CDK_Depict_19_56	B(=S(#P)OC)S
CDK_Depict_19_57	C1[C@@H]([C@H]1N)C2=CC=CC=C2
CDK_Depict_19_58	CNN(C)P(C)N
CDK_Depict_19_59	B(CC(B(Cl)Cl)[Sn](Cl)(Cl)Cl)(Cl)Cl
CDK_Depict_19_60	C1=CC(=[Tl]C=C1)OI(=O)(=O)=O
CDK_Depict_19_61	CS(=O)(=O)OC1=COC=C1
CDK_Depict_19_62	N/N=N/N=N/N
CDK_Depict_19_63	C[Si]1(NC=CN1)Br
CDK_Depict_19_64	C1=CC=C(C=C1)[C@H](C(C(=O)O)N)O
CDK_Depict_19_65	C(=NP)(N)N
CDK_Depict_19_66	COOS(=S)(=S)SSSSSS
CDK_Depict_19_67	C1C[C@@]([C@@H]1N)(CC(=O)O)O
CDK_Depict_19_68	CC(=S)NOC(=O)NCSCNC(=O)ONC(=S)C
CDK_Depict_19_69	CCC1C[C@H]2C3CCC4=CC(=O)CCC4[C@H]3CCC2([C@H]1O)C
CDK_Depict_19_70	CC(=O)N[C@@H](CS)C(=O)O
CDK_Depict_19_72	CN1NP(CP1Cl)Cl
CDK_Depict_19_73	P1=PP(P=P1)P2P=PP=P2
CDK_Depict_19_74	CC1=CN(C(=O)N=C1N)[C@H]2CC([C@H](O2)CO)O
CDK_Depict_19_75	C(=O)=[Mn](=C=O)(=C=O)Br
CDK_Depict_19_76	C1(=NNSO1)OC2=NNSO2
CDK_Depict_19_77	CN1N(P1C2=CC=CC=C2)C
CDK_Depict_19_78	CP=S(#N)N=NN=NN=NN
CDK_Depict_19_79	CC1=CSC(=O)NC1=O
CDK_Depict_19_80	[2H][C@](CC(=O)C1=CC=CC=C1N)(C(=O)O)N
CDK_Depict_19_81	C(=O)(O)[As](C(=O)O)/N=N/[As](C(=O)O)C(=O)O
CDK_Depict_19_82	CC[C@@H]1[C@@H]2CCO[C@]1(C2=O)C
CDK_Depict_19_84	C1C=C2C(=CO1)NC=N2
CDK_Depict_19_85	C(C(C(F)(F)F)(F)F)C(F)(F)Cl
CDK_Depict_19_86	[2H]S([3H])(P([3H])Br)P([3H])Br
CDK_Depict_19_87	CCCCCC1=CC(=C(C(=C1)O)C2C=C(CC[C@H]2C(=C)C)C)O
CDK_Depict_19_89	CC(C)(C[Se](=O)O)C[Se](=O)O
CDK_Depict_19_91	C[C@]12CCC3C(C1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O
CDK_Depict_19_92	C1=CN=CC=C1/C(=N/N=C2N=NN=N2)/Br
CDK_Depict_19_93	CCO/C(=N/SOC(=O)NCC(=O)C)/C
CDK_Depict_19_94	CC(=O)N(C)[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O
CDK_Depict_19_95	C1=NN=NN1N2C=NN=N2
CDK_Depict_19_96	CCCCC#CC1(C(C1(C)F)(C)C)C
CDK_Depict_19_97	C[C@]12[C@@H]3CCC[C@@H]3[C@H]1C(=O)O[C@@H]2C(C)(C)O
CDK_Depict_19_98	B(C#COCC)(OC)OC
CDK_Depict_19_99	C1=NNC(S1)S
CDK_Depict_19_100	CN1CC2=CC=CC=C2[C@H]3[C@H]1C4=CC=CC=C4CC3
CDK_Depict_20_1	C1P2SP1SS2
CDK_Depict_20_2	CC(=O)SCNSCSC(=O)C
CDK_Depict_20_3	[3H]C(CO)(CO)O
CDK_Depict_20_4	CC1=CC[C@@H]2CC[C@H]3[C@@H]4CC[C@]([C@]4(CC[C@@H]3[C@]2(C1)C)C)(C)O
CDK_Depict_20_5	[V](I)(I)(I)[XeH]
CDK_Depict_20_6	CC([Sn]C(Cl)(Cl)Cl)[Sn]C(Cl)(Cl)Cl
CDK_Depict_20_7	C(=N)(N)N(N)S(=O)(=O)O
CDK_Depict_20_8	COP(=O)(C)OCP(=O)(OC)OC
CDK_Depict_20_10	C1(N=N/C(=N\N)/N1N)S
CDK_Depict_20_11	CP(=O)(NC(=S)N)NC(=S)N
CDK_Depict_20_12	C(C(=O)N)S(=O)(=O)C(F)(F)F
CDK_Depict_20_13	CCCC[SnH2]C1=NC=CN=C1
CDK_Depict_20_14	CC(C)(C)P(=O)(N=C=S)OC
CDK_Depict_20_15	C(P(C(Cl)(Cl)Cl)(N)(F)F)(Cl)(Cl)Cl
CDK_Depict_20_16	C(O)(F)(F)SC(F)(F)F
CDK_Depict_20_17	C1(C(C(=S)C1=S)S)S
CDK_Depict_20_18	C1=C(C=C(C(=C1I)O)I)C[C@@H](C(=O)O)N
CDK_Depict_20_19	CSC1=CC(=O)C=CC1=O
CDK_Depict_20_20	C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O
CDK_Depict_20_21	CC(C)C[C@@H]([C@H](C1=CC1=O)O)N
CDK_Depict_20_22	B(N=C=S)(N=C=S)Br
CDK_Depict_20_23	CC1(OCC(=NC)CO1)C
CDK_Depict_20_24	C12P=[P+]1P2N=[N+]=[N-]
CDK_Depict_20_25	C[C@@]1(C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2)C(F)(F)F
CDK_Depict_20_26	CCCCCCSC1=NNN=N1
CDK_Depict_20_27	CP(=S)(C)Br
CDK_Depict_20_28	C(=C(Cl)Cl)/C=N/N=C/C=C(Cl)Cl
CDK_Depict_20_29	C[C@H]1C(=O)N([C@H](C(=O)N1)C)CC2=CNC3=CC=CC=C32
CDK_Depict_20_31	C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O
CDK_Depict_20_32	C1CN2O[Si]3(O2)ON1O3
CDK_Depict_20_33	C[C@@H]1[C@@H](C[C@H](S[C@H]1C2=CC=CC=C2)C3=CC=CC=C3)N
CDK_Depict_20_34	C(I)(I)(I)I
CDK_Depict_20_35	CC(C)C=C=NN(C)C
CDK_Depict_20_36	C1CC[C@]23CCC[C@H]([C@H]2C1)C(=O)O3
CDK_Depict_20_38	CC(=O)C1=CC=C(C=C1)N[C@H]2C(C([C@@H](C(O2)CO)O)O)O
CDK_Depict_20_39	CC1=CC[C@H]2[C@H](C1)CC(CC2=O)(C)C
CDK_Depict_20_40	C(N)I(N)N(N)I
CDK_Depict_20_41	COCCOC(=C(Cl)Cl)OP(=O)(OC)OC
CDK_Depict_20_43	C1CSCN(CS1)O
CDK_Depict_20_44	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)C=C[C@]34C
CDK_Depict_20_45	CCN(CC)P(=NP(Cl)Cl)(F)F
CDK_Depict_20_46	COC1=CC(=C(C=C1O)OC)O[C@H]2CCCC[C@H]2O
CDK_Depict_20_48	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C[C@H](CC[C@H]34)O
CDK_Depict_20_49	C(S(=O)(=O)F)(S(=O)(=O)F)(S(=O)(=O)F)I
CDK_Depict_20_50	Br[BiH2]
CDK_Depict_20_51	CC12SC3(SC(S1)(SC(S2)(S3)C(=O)N)C)C
CDK_Depict_20_52	B1(OC(=O)C(=O)O1)OC(=O)C(=O)O
CDK_Depict_20_53	CC(=CCC[C@](C)([C@@H](C/C=C(\C)/C=C)O)O)C
CDK_Depict_20_54	CN1C[C@H]([C@@H](C1C(=O)OC)C(=O)OC)C2=CC=CC=C2
CDK_Depict_20_56	CCOC(=O)[C@@H](CC(=O)C1=CC=CC=C1)N[C@@H](C)C(=O)OC
CDK_Depict_20_58	C1=NSN=C1N
CDK_Depict_20_59	FP(F)SP(F)F
CDK_Depict_20_60	C[C@H]1CC[C@@H]2[C@H]([C@]3([C@H]1CCC3=O)C)OC(=O)C2=C
CDK_Depict_20_61	C(F)(F)(F)I(F)Cl
CDK_Depict_20_62	C[C@@H]1CCCC[C@H]1O
CDK_Depict_20_63	C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
CDK_Depict_20_64	CC[Si](CC)(CC#C)C(C)C
CDK_Depict_20_65	C1=C(C(=S)NC(N1)(N)O)N
CDK_Depict_20_66	C/1(=N\O)\O\C1=N/O
CDK_Depict_20_68	[C-]#[N+]P([SiH3])[SiH3]
CDK_Depict_20_69	C1=N[O+]=CS1
CDK_Depict_20_71	B(O)(P=N)P=S
CDK_Depict_20_72	CN[N+](=C)ON[N+](=C)C
CDK_Depict_20_73	CP(NP(C)(O)(O)O)(O)(O)O
CDK_Depict_20_74	C(=C(Cl)Cl)(C(C(F)(F)F)(Cl)Cl)F
CDK_Depict_20_75	CN(C)N(P(=S)(F)F)P(=S)(F)F
CDK_Depict_20_76	C[C@]12CC[C@@H]3[C@H]1[C@@H](C[C@@H]3C2)O
CDK_Depict_20_77	C1C(C1CSC[C@@H](C(=O)O)N)CC(=O)O
CDK_Depict_20_78	C1(=C(C1=O)C(=C(Cl)Cl)Cl)C(=C(Cl)Cl)Cl
CDK_Depict_20_79	CCOC(=O)[C@@]1(C[C@H](C=C1)O)NC(=O)OC(C)(C)C
CDK_Depict_20_80	C1CN2CC=C([C@@H]2[C@@H]1O)CO
CDK_Depict_20_81	C(#N)S(#N)(C#N)Cl
CDK_Depict_20_83	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=NON=C5C4)C
CDK_Depict_20_85	C1=NN(C=N1)C2=NN=CS2
CDK_Depict_20_87	C1[C@H]([C@@H]([C@H](N1)C(=O)O)N)O
CDK_Depict_20_88	C=CCN1CC[C@]23CCCC[C@H]2[C@@H]1CC4=C3C=C(C=C4)O
CDK_Depict_20_91	CC1CC(N=C(O1)N)(C)C
CDK_Depict_20_92	COP1(=S)NNP(=S)(NN1)OC
CDK_Depict_20_93	CC(C)(C)C1=NOC(=P1)C(C)(C)C
CDK_Depict_20_94	C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O
CDK_Depict_20_95	C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O
CDK_Depict_20_96	CCOC(=O)[C@]1(C[C@@H]2CC3=CC=CC=C3N2N1)C
CDK_Depict_20_97	C[C@@H]([C@@H](C1=CC=C(C=C1)O)O)NCCC2=CC=C(C=C2)O
CDK_Depict_20_98	CCOC(=O)[C@@H]1CC2(CC2)C(=O)N1C(=O)OC(C)(C)C
CDK_Depict_20_99	C(F)(F)S(=O)C(F)F
CDK_Depict_20_100	CC[C@@H]1[C@H](C[C@@H](O1)N2C(C(C(=O)NC2=O)(F)Br)OC)O
CDK_Depict_21_1	C1[C@H](N(C[C@]1(C(=O)O)N)CC2=CC=CC=C2)C(=O)O
CDK_Depict_21_2	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C
CDK_Depict_21_3	C[C@]1([C@H]2C=CC[C@H]2C1=O)OC
CDK_Depict_21_4	C([C@@H](C=O)NC(=O)O)SSC[C@@H](C(=O)O)NC=O
CDK_Depict_21_5	C[C@@H]1CC[C@H]2[C@]3(CO3)[C@H](O[C@H]4[C@@]25[C@H]1CC[C@](O4)(OO5)C)OO
CDK_Depict_21_6	COC1[C@H]2[C@H]([C@@H]([C@H]([C@]2(CO1)O)Cl)O)CC(OC)OC
CDK_Depict_21_7	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC[C@@H]4[C@@]3(CC(=CC4)CO)C
CDK_Depict_21_9	CC/C=C\C/C=C\C/C=C\C/C=C\CC[C@H]([C@H](C)NC(=O)C)OC(=O)C
CDK_Depict_21_11	CNS(=O)(=O)CC1CCCCC1
CDK_Depict_21_12	[2H]OS(=O)(=O)OF
CDK_Depict_21_13	C(=O)=[Ru](=C=O)(=C=O)=C=O
CDK_Depict_21_14	C(=O)(OC(Cl)(Cl)Cl)OC(Cl)(Cl)I
CDK_Depict_21_15	C1=C(C(=[Bi]1)C=O)F
CDK_Depict_21_16	CC(C)OC(OC(C)C)P(O)O
CDK_Depict_21_17	C1=NC(N=C(C1(F)Cl)F)F
CDK_Depict_21_20	B1(CCB(S1)C)C
CDK_Depict_21_21	C1=C(N=C(S1)C2=NC(=CS2)Br)Br
CDK_Depict_21_22	C[C@]12CC[C@H](C1=CC(=O)CC2)O
CDK_Depict_21_23	CSC1=CS(=CC(=N1)N)(=O)C
CDK_Depict_21_24	C1=NN=NN1/N=N/N2C=NN=N2
CDK_Depict_21_25	C1C[C@H](C[C@H]1C(=O)N)O
CDK_Depict_21_27	C1(=NNC(=S)O1)C(F)(F)F
CDK_Depict_21_28	CS(=O)(C)(C)OCl(=O)(=O)=O
CDK_Depict_21_29	CC(=O)N[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O
CDK_Depict_21_30	C1=COC(=C1)C2=NN=C(S2)C3=CC=CO3
CDK_Depict_21_31	CC(C)(C)C1=C(C1=PC(=O)C(C)(C)C)C(C)(C)C
CDK_Depict_21_32	CS(C)(C(O)O)C(O)O
CDK_Depict_21_33	CC(=O)OC[C@@H]1[C@H]2[C@@H]([C@H]([C@@H](O1)OC)OC(=O)C)OC(=O)S2
CDK_Depict_21_34	C(=C(/C(=O)O)\I)\Cl
CDK_Depict_21_35	CN1CCC[C@H]1COC2=CN=CN=C2
CDK_Depict_21_36	CN1CCC2=C3[C@@H]1CC4=C(C3=CC=C2)C=C(C=C4)F
CDK_Depict_21_37	[C@H]([C@H](C(=O)O)O)(C(=O)O)N
CDK_Depict_21_38	C(=O)(O)[Pb](C(=O)O)(C(=O)O)C(=O)O
CDK_Depict_21_39	C[C@@H]1CC[C@H]2[C@@](C(=O)O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)(CO)O
CDK_Depict_21_40	CCCC[I-]P(=O)([I-]CCCC)[I-]CCCC
CDK_Depict_21_41	C1[SiH2]O[SiH2]C(=[N+]=[N-])[SiH2]O[SiH2]1
CDK_Depict_21_42	CN(C)S(=O)(=O)NN1C=NN=C1
CDK_Depict_21_43	CC\1([C@@H](CC/C1=N\O)CC#N)C
CDK_Depict_21_44	O([Si](F)(F)F)S(O[Si](F)(F)F)(F)F
CDK_Depict_21_45	CC1=C2C(=CC=C1)[C@@H]3C[C@](N2)(CS(=O)C3)C
CDK_Depict_21_46	C1=CN(C(=O)N=C1NO)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O
CDK_Depict_21_47	C1(=C(SC(=N1)F)Br)Cl
CDK_Depict_21_48	C1(=NN(C(=N)N=N1)O)N
CDK_Depict_21_49	NNN(ON=[N+]=[N-])SSN(NN)ON=[N+]=[N-]
CDK_Depict_21_50	CP(=O)(C)C(=O)SC
CDK_Depict_21_51	B(OS(=O)(=O)F)(OS(=O)(=O)F)OS(=O)(=O)F
CDK_Depict_21_52	CN1CC[C@@]23CCCC[C@@H]2[C@H]1CC4=C3C=C(C=C4)O
CDK_Depict_21_53	C[C@@H](CC[C@@H]1[C@H](C[C@@H](CC1(C)C)O)CO)O
CDK_Depict_21_54	C12[Se]C3[Se]C([Se]1)[Se]C([Se]2)[Se]3
CDK_Depict_21_55	C(N(Cl)Br)(F)(F)F
CDK_Depict_21_56	C1=CC2=NON=C2N=C1
CDK_Depict_21_57	CCCC[C@@H]([C@@H](CCCC)Cl)F
CDK_Depict_21_58	CC(C)[C@@]1(CC[C@]([C@H]1/C=C/C(=O)C)(C)CC(=O)OC)O
CDK_Depict_21_59	CCOS(=O)(=S)CCS(=O)(=O)CCSS(=O)(=O)CC
CDK_Depict_21_61	C1(=NN=C(S1)Cl)/N=N/C2=NN=C(S2)Cl
CDK_Depict_21_62	COCC1[C@H](C(C([C@@H](O1)OC)OC)OC)OC
CDK_Depict_21_66	CC(C)N(C(=O)OC1=CC=CS1)O
CDK_Depict_21_68	CC1=CP(CC1)P2CCC(=C2)C
CDK_Depict_21_69	C1=CC(=C(C(=C1Br)O)Cl)Br
CDK_Depict_21_70	C(OS(=O)O)(OS(=O)O)OS(=O)O
CDK_Depict_21_72	[Si+2]=[Se]
CDK_Depict_21_74	C[N+](=O)C[I-][N+](=O)OOOC
CDK_Depict_21_75	C[C@@H](CC[C@@H]1[C@H](CC(=O)CC1(C)C)CO)O
CDK_Depict_21_76	B([Se]CC)([Se]CC)[Se]CC
CDK_Depict_21_77	C1COOCC1(CN)CN
CDK_Depict_21_79	C[C@@H]1C[C@@H]2[C@H](C[C@]3([C@H]1CC(=O)OC3)C)C(=C)C(=O)O2
CDK_Depict_21_80	C=CC[Sn](N=C=S)(N=C=S)N=C=S
CDK_Depict_21_81	C[Ge]1(CS[Ge](CS[Ge](CS1)(C)C)(C)C)C
CDK_Depict_21_82	CCP(=C)(C)C(=O)C
CDK_Depict_21_83	CCOP(=O)(OCC)I
CDK_Depict_21_84	C1C[C@@H](NC1)C(=O)O
CDK_Depict_21_85	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O
CDK_Depict_21_86	C1=CC2=NSSC2=C1Cl
CDK_Depict_21_87	CCC1=NC=CP1
CDK_Depict_21_88	C[C@@H](CCC(=O)C1=COC=C1)CC(=O)CC(C)C
CDK_Depict_21_89	CCCCCC(=O)/C=C/[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1C/C=C\CCCC(=O)OC
CDK_Depict_21_90	C(=N)[Si]#[Si]C#N
CDK_Depict_21_91	C1=C(ON=C1Br)Cl
CDK_Depict_21_92	CC(C)C1=C2CC[C@]3([C@H](CCC(=C)[C@@H]3C[C@@]2(CC1)C)O)C
CDK_Depict_21_93	C[Te](I)(I)I
CDK_Depict_21_94	CC(C)(C)P(P(C(C)(C)C)I)P(C(C)(C)C)I
CDK_Depict_21_95	NP1(=NP(=NP(=N1)(F)F)(F)F)F
CDK_Depict_21_96	CCS(=P(O)(O)S)(CC)(CC)CC
CDK_Depict_21_97	C[C@@H]1[C@H](C[C@H](S[C@H]1C2=CC=CC=C2)C3=CC=CC=C3)N
CDK_Depict_21_98	CN1C=C(N=C1C#N)Cl
CDK_Depict_21_99	C[C@]12C[C@H](CS(=O)C1)C3=CC=CC=C3N2C
CDK_Depict_21_100	C12(C(C(C1(F)F)(C2(F)F)Br)(F)F)Br
CDK_Depict_22_2	CC(C)[C@@]1(CC[C@]([C@H]1/C=C/C(=O)C)(C)CC(OC)OC)OC
CDK_Depict_22_3	S=S=S=S=S=S=S=S
CDK_Depict_22_4	CC1(OC[C@@H](O1)[C@H]2[C@@H](C(=O)N(N2)C)CCO)C
CDK_Depict_22_5	COC1(N=N1)F
CDK_Depict_22_6	CSN(C(=S)Cl)SC
CDK_Depict_22_7	COS(=O)(=O)[Te](C)(C)F
CDK_Depict_22_9	CCN\1C=CS/C1=N/N=O
CDK_Depict_22_10	[N+](=O)([O-])SS(=O)S[N+](=O)[O-]
CDK_Depict_22_11	CC(=C(N1C=NC=N1)N2C=NC=N2)C
CDK_Depict_22_12	B1(B(NB(B(N1)F)F)F)F
CDK_Depict_22_13	CC(=C1N=C(N=N1)N)C
CDK_Depict_22_14	C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O
CDK_Depict_22_15	CC12CCC3[C@@H](C1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
CDK_Depict_22_16	C[C@H]1[C@@H](N(C(=O)O1)C2=CC=C(C=C2)OC)C#N
CDK_Depict_22_17	C1OP2COP1CO2
CDK_Depict_22_18	CC1C(=O)[C@](C1(C)C)(C)OC
CDK_Depict_22_19	COC1=NSC(=N1)Cl
CDK_Depict_22_20	CCC(C)[C@@H](C(=O)O)NC(=O)C1=NC2=CC=CC=C2N=C1
CDK_Depict_22_22	CC=CCC=CCCC(=O)[C@@H]1[C@@H](O1)C(=O)N
CDK_Depict_22_23	C=C1OC(=C)O1
CDK_Depict_22_24	CC(=O)OC[C@@H]1[C@H]2[C@@H]([C@H]([C@@H](O1)OC)OC(=O)C)SC(=O)O2
CDK_Depict_22_25	B12B3C14B2B43
CDK_Depict_22_26	C1C[Se][Te][Te]O1
CDK_Depict_22_27	C1=CC(OC1C#N)O
CDK_Depict_22_28	C[C@@H]1C[C@@H]2CCC[C@@H]2S1
CDK_Depict_22_30	C(COCCOC(CO)N(N)N)O
CDK_Depict_22_32	CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=C3C=CC(=C4)O)C
CDK_Depict_22_34	C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(C)O)C
CDK_Depict_22_35	O=I(=O)O[Sn](OI(=O)=O)(OI(=O)=O)OI(=O)=O
CDK_Depict_22_36	CCCC(=O)S[C@H](COCCC)COP(=O)(Cl)Cl
CDK_Depict_22_37	C=C1/C(=C\Br)/SC=N1
CDK_Depict_22_38	CC(C)(C#N)[C@@H]1CC/C(=N/O)/C1
CDK_Depict_22_39	N[BiH2]
CDK_Depict_22_40	CSSC(SS(=S)C)SS(=S)C
CDK_Depict_22_41	C[C@@]12CC[C@@H](C1(C)C)[C@H]([C@H]2O)N3CCOCCOCCOCC3
CDK_Depict_22_42	CCOC(=N)SSC(=N)OCC
CDK_Depict_22_43	CCC=C1NNC(=CCC)NN1
CDK_Depict_22_44	C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=C(C(=O)NC2=O)F)O)O
CDK_Depict_22_45	CC(C)(F)SC(=NF)SC(C)(C)F
CDK_Depict_22_46	C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O
CDK_Depict_22_47	C(#N)C(OC(F)(F)F)(F)F
CDK_Depict_22_48	CCC(C)O[In](CC)OCC
CDK_Depict_22_49	CON(N(OC)S(=O)(=O)C)S(=O)(=O)C
CDK_Depict_22_53	CN1ON(ON(O1)C)C
CDK_Depict_22_54	C(#N)C(=N/C(=C(\N)/Cl)/C#N)C#N
CDK_Depict_22_55	COI(=O)(F)F
CDK_Depict_22_56	C[C@@]1([C@H](CCC1(C)C)CCO)O
CDK_Depict_22_57	CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)[C@@H](CO)O)N3C=NC=N3)C
CDK_Depict_22_58	C[C@H]1C[C@@H]2CCC[C@@H]2S1=O
CDK_Depict_22_59	CS[C@H]1CC2=CC(=CC=C2)[C@H](CC3=CC1=CC=C3)SC
CDK_Depict_22_60	CC(=C[C@H]1[C@@H](C1(C)C)C(=O)O)C(=O)O
CDK_Depict_22_61	B1BB2BBB1B2
CDK_Depict_22_62	CC(=O)[Se](=O)(=O)C(=O)C
CDK_Depict_22_63	P(P(Cl)Cl)(Cl)Cl
CDK_Depict_22_64	CSC1=NNP(S1)Cl
CDK_Depict_22_65	C1=CC(=CC(=C1)I)S(F)(F)(F)(F)F
CDK_Depict_22_66	C1=CC=C(C=C1)P(=O)(NCCCl)NCCCl
CDK_Depict_22_68	B1(SC=CS1)B(N(C)C)Cl
CDK_Depict_22_70	B1(NC(=O)NC(=O)N1C)C
CDK_Depict_22_71	C(C([C@@H]1C(=O)C(=O)C(=O)O1)O)O
CDK_Depict_22_73	CN1C[C@@H](C=C2[C@H]1CC3=CNC4=CC=CC2=C34)C(=O)O
CDK_Depict_22_74	CC(=O)OC[C@H]1C[C@H](C=C1)N2C=NC3=C2N=CN=C3Cl
CDK_Depict_22_75	B1(C(=C(B(C(=C1C)C)F)C)C)F
CDK_Depict_22_77	C1N=C2C(=CO1)C=CC=N2
CDK_Depict_22_78	CC1=NC(C=C1)(C)C(Cl)Cl
CDK_Depict_22_79	C1C[C@@H]2C[C@H]1[C@H]3[C@@H]2/C(=N/N)/[C@@H]4OC[C@H]3O4
CDK_Depict_22_80	CN(C)C(=S)SP(C)SC(=S)N(C)C
CDK_Depict_22_82	B(OCC)(OP(OCC)Br)Br
CDK_Depict_22_83	C[C@H](CC1=CC=CC=C1)NC
CDK_Depict_22_84	C(C(=O)N)(N)OOC(C(=O)N)N
CDK_Depict_22_86	CC12CC[C@@H](CC1CCC3C2C(CC4(C3CCC4=O)C)O)O
CDK_Depict_22_90	CC12CCC3=C(C1CC[C@@H]2O)C=CC4=C3C=CC(=C4)O
CDK_Depict_22_91	O=[AsH]=[As][AsH][AsH][AsH][AsH2]
CDK_Depict_22_92	[H][C@]1(C([C@]1([H])[2H])C(=C(Br)Br)[2H])[2H]
CDK_Depict_22_94	C(C(P(=O)(O)O)P(=O)(O)O)[P+](=O)O
